stn;time;" Globalstrahlung (W/m); Tagesmittel";Luftdruck auf Stationshoehe (hpa);Sonnenscheindauer (min);Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Tiefsttemperatur (¡C);Maximaltemperatur (¡C);Relative Luftfeuchtigkeit (%);Niederschlag (mm);Durchschnittstemperatur (¡C)
GRC;18800518;-;-;-;-;-;-;-;-;0;7.2
GRC;18800519;-;-;-;-;-;-;-;-;0;2.6
GRC;18800520;-;-;-;-;-;-;-;-;0;3
GRC;18800521;-;-;-;-;-;-;-;-;0;5.9
GRC;18800522;-;-;-;-;-;-;-;-;0;8.4
GRC;18800523;-;-;-;-;-;-;-;-;0;6.3
GRC;18800524;-;-;-;-;-;-;-;-;0;9.6
GRC;18800525;-;-;-;-;-;-;-;-;0;12.3
GRC;18800526;-;-;-;-;-;-;-;-;0;15.7
GRC;18800527;-;-;-;-;-;-;-;-;0;16.8
GRC;18800528;-;-;-;-;-;-;-;-;0;11.4
GRC;18800529;-;-;-;-;-;-;-;-;0;2.9
GRC;18800530;-;-;-;-;-;-;-;-;0;2.9
GRC;18800531;-;-;-;-;-;-;-;-;0;3.8
GRC;18800601;-;-;-;-;-;-;-;-;0;5.9
GRC;18800602;-;-;-;-;-;-;-;-;0;5.3
GRC;18800603;-;-;-;-;-;-;-;-;0;6.2
GRC;18800604;-;-;-;-;-;-;-;-;0;5.2
GRC;18800605;-;-;-;-;-;-;-;-;25;5.4
GRC;18800606;-;-;-;-;-;-;-;-;0;4.5
GRC;18800607;-;-;-;-;-;-;-;-;0;8.1
GRC;18800608;-;-;-;-;-;-;-;-;0;10.6
GRC;18800609;-;-;-;-;-;-;-;-;0;10.1
GRC;18800610;-;-;-;-;-;-;-;-;0;11.5
GRC;18800611;-;-;-;-;-;-;-;-;16;9.8
GRC;18800612;-;-;-;-;-;-;-;-;0;4.5
GRC;18800613;-;-;-;-;-;-;-;-;2.8;7.2
GRC;18800614;-;-;-;-;-;-;-;-;0;9.1
GRC;18800615;-;-;-;-;-;-;-;-;0;10.3
GRC;18800616;-;-;-;-;-;-;-;-;0;9.3
GRC;18800617;-;-;-;-;-;-;-;-;0;10.5
GRC;18800618;-;-;-;-;-;-;-;-;5;10.3
GRC;18800619;-;-;-;-;-;-;-;-;0;12.2
GRC;18800620;-;-;-;-;-;-;-;-;2.5;9.4
GRC;18800621;-;-;-;-;-;-;-;-;0;9.5
GRC;18800622;-;-;-;-;-;-;-;-;0;8.4
GRC;18800623;-;-;-;-;-;-;-;-;2.5;10.1
GRC;18800624;-;-;-;-;-;-;-;-;0;8.1
GRC;18800625;-;-;-;-;-;-;-;-;0;9.1
GRC;18800626;-;-;-;-;-;-;-;-;2;6.6
GRC;18800627;-;-;-;-;-;-;-;-;0;9.6
GRC;18800628;-;-;-;-;-;-;-;-;0;11
GRC;18800629;-;-;-;-;-;-;-;-;0;13.3
GRC;18800630;-;-;-;-;-;-;-;-;4;17
GRC;18800701;-;-;-;-;-;-;-;-;0;14.8
GRC;18800702;-;-;-;-;-;-;-;-;0;14
GRC;18800703;-;-;-;-;-;-;-;-;0;11.9
GRC;18800704;-;-;-;-;-;-;-;-;2.4;10.6
GRC;18800705;-;-;-;-;-;-;-;-;0;10.6
GRC;18800706;-;-;-;-;-;-;-;-;0;12.8
GRC;18800707;-;-;-;-;-;-;-;-;0;16
GRC;18800708;-;-;-;-;-;-;-;-;0;12.4
GRC;18800709;-;-;-;-;-;-;-;-;0;11.3
GRC;18800710;-;-;-;-;-;-;-;-;3.8;11.5
GRC;18800711;-;-;-;-;-;-;-;-;7.8;11.9
GRC;18800712;-;-;-;-;-;-;-;-;7.7;13.1
GRC;18800713;-;-;-;-;-;-;-;-;0;12.3
GRC;18800714;-;-;-;-;-;-;-;-;0;13.5
GRC;18800715;-;-;-;-;-;-;-;-;0;17
GRC;18800716;-;-;-;-;-;-;-;-;0;18.6
GRC;18800717;-;-;-;-;-;-;-;-;0;18.5
GRC;18800718;-;-;-;-;-;-;-;-;0;18.7
GRC;18800719;-;-;-;-;-;-;-;-;0;19.4
GRC;18800720;-;-;-;-;-;-;-;-;0;17.3
GRC;18800721;-;-;-;-;-;-;-;-;6.3;14.6
GRC;18800722;-;-;-;-;-;-;-;-;22;13.1
GRC;18800723;-;-;-;-;-;-;-;-;0;13
GRC;18800724;-;-;-;-;-;-;-;-;0;15.8
GRC;18800725;-;-;-;-;-;-;-;-;0;15.9
GRC;18800726;-;-;-;-;-;-;-;-;0;16.3
GRC;18800727;-;-;-;-;-;-;-;-;5.2;13.6
GRC;18800728;-;-;-;-;-;-;-;-;0;13.3
GRC;18800729;-;-;-;-;-;-;-;-;0;17
GRC;18800730;-;-;-;-;-;-;-;-;0;15.4
GRC;18800731;-;-;-;-;-;-;-;-;0;11.4
GRC;18800801;-;-;-;-;-;-;-;-;0;9.4
GRC;18800802;-;-;-;-;-;-;-;-;0;8.3
GRC;18800803;-;-;-;-;-;-;-;-;0;7.3
GRC;18800804;-;-;-;-;-;-;-;-;0;8.9
GRC;18800805;-;-;-;-;-;-;-;-;0;11.6
GRC;18800806;-;-;-;-;-;-;-;-;0;12.1
GRC;18800807;-;-;-;-;-;-;-;-;11.5;9.7
GRC;18800808;-;-;-;-;-;-;-;-;0;10.9
GRC;18800809;-;-;-;-;-;-;-;-;0;9.3
GRC;18800810;-;-;-;-;-;-;-;-;0;9.9
GRC;18800811;-;-;-;-;-;-;-;-;0;10.6
GRC;18800812;-;-;-;-;-;-;-;-;0;11.1
GRC;18800813;-;-;-;-;-;-;-;-;0;12.4
GRC;18800814;-;-;-;-;-;-;-;-;0;13.7
GRC;18800815;-;-;-;-;-;-;-;-;0;14.4
GRC;18800816;-;-;-;-;-;-;-;-;0;12
GRC;18800817;-;-;-;-;-;-;-;-;4.3;13.4
GRC;18800818;-;-;-;-;-;-;-;-;3.8;13.8
GRC;18800819;-;-;-;-;-;-;-;-;0;14.3
GRC;18800820;-;-;-;-;-;-;-;-;0;16.6
GRC;18800821;-;-;-;-;-;-;-;-;0;13.3
GRC;18800822;-;-;-;-;-;-;-;-;20;11.4
GRC;18800823;-;-;-;-;-;-;-;-;0;12.9
GRC;18800824;-;-;-;-;-;-;-;-;0;10.9
GRC;18800825;-;-;-;-;-;-;-;-;0;11
GRC;18800826;-;-;-;-;-;-;-;-;3.6;10.4
GRC;18800827;-;-;-;-;-;-;-;-;0;11.1
GRC;18800828;-;-;-;-;-;-;-;-;0;13.4
GRC;18800829;-;-;-;-;-;-;-;-;0;11
GRC;18800830;-;-;-;-;-;-;-;-;0;11.1
GRC;18800831;-;-;-;-;-;-;-;-;21.5;10.9
GRC;18800901;-;-;-;-;-;-;-;-;21.5;11.5
GRC;18800902;-;-;-;-;-;-;-;-;0;13.1
GRC;18800903;-;-;-;-;-;-;-;-;0;14.4
GRC;18800904;-;-;-;-;-;-;-;-;0;14.8
GRC;18800905;-;-;-;-;-;-;-;-;0;13.5
GRC;18800906;-;-;-;-;-;-;-;-;3;14.2
GRC;18800907;-;-;-;-;-;-;-;-;0;13.9
GRC;18800908;-;-;-;-;-;-;-;-;0;13.9
GRC;18800909;-;-;-;-;-;-;-;-;1.9;13.4
GRC;18800910;-;-;-;-;-;-;-;-;0;11.2
GRC;18800911;-;-;-;-;-;-;-;-;0;12.8
GRC;18800912;-;-;-;-;-;-;-;-;0;10.8
GRC;18800913;-;-;-;-;-;-;-;-;2.7;9.1
GRC;18800914;-;-;-;-;-;-;-;-;0;8.9
GRC;18800915;-;-;-;-;-;-;-;-;0;6.7
GRC;18800916;-;-;-;-;-;-;-;-;7.7;5.6
GRC;18800917;-;-;-;-;-;-;-;-;0;4.4
GRC;18800918;-;-;-;-;-;-;-;-;0;6.9
GRC;18800919;-;-;-;-;-;-;-;-;0;7.9
GRC;18800920;-;-;-;-;-;-;-;-;10.6;6.8
GRC;18800921;-;-;-;-;-;-;-;-;0;3.5
GRC;18800922;-;-;-;-;-;-;-;-;0;7.3
GRC;18800923;-;-;-;-;-;-;-;-;0;9.1
GRC;18800924;-;-;-;-;-;-;-;-;0;9.7
GRC;18800925;-;-;-;-;-;-;-;-;0;9.9
GRC;18800926;-;-;-;-;-;-;-;-;0;9.4
GRC;18800927;-;-;-;-;-;-;-;-;0;9
GRC;18800928;-;-;-;-;-;-;-;-;0;7.1
GRC;18800929;-;-;-;-;-;-;-;-;0;6.2
GRC;18800930;-;-;-;-;-;-;-;-;0;7.4
GRC;18801001;-;-;-;-;-;-;-;-;0;9.9
GRC;18801002;-;-;-;-;-;-;-;-;0;9.4
GRC;18801003;-;-;-;-;-;-;-;-;0;6.6
GRC;18801004;-;-;-;-;-;-;-;-;0;9.2
GRC;18801005;-;-;-;-;-;-;-;-;0;9.5
GRC;18801006;-;-;-;-;-;-;-;-;0;11.3
GRC;18801007;-;-;-;-;-;-;-;-;0;11.1
GRC;18801008;-;-;-;-;-;-;-;-;0;6.1
GRC;18801009;-;-;-;-;-;-;-;-;0;4.4
GRC;18801010;-;-;-;-;-;-;-;-;0;4.1
GRC;18801011;-;-;-;-;-;-;-;-;0;4.7
GRC;18801012;-;-;-;-;-;-;-;-;0;2.8
GRC;18801013;-;-;-;-;-;-;-;-;9.7;1.8
GRC;18801014;-;-;-;-;-;-;-;-;0;2.3
GRC;18801015;-;-;-;-;-;-;-;-;0;5
GRC;18801016;-;-;-;-;-;-;-;-;0;7.4
GRC;18801017;-;-;-;-;-;-;-;-;0;6.4
GRC;18801018;-;-;-;-;-;-;-;-;0;6.9
GRC;18801019;-;-;-;-;-;-;-;-;0;6.5
GRC;18801020;-;-;-;-;-;-;-;-;5;6.8
GRC;18801021;-;-;-;-;-;-;-;-;0;7.6
GRC;18801022;-;-;-;-;-;-;-;-;10;8.8
GRC;18801023;-;-;-;-;-;-;-;-;27;5.6
GRC;18801024;-;-;-;-;-;-;-;-;37.2;3.3
GRC;18801025;-;-;-;-;-;-;-;-;0;-1.1
GRC;18801026;-;-;-;-;-;-;-;-;0;4
GRC;18801027;-;-;-;-;-;-;-;-;6.2;8.5
GRC;18801028;-;-;-;-;-;-;-;-;6.1;6.1
GRC;18801029;-;-;-;-;-;-;-;-;0;3.4
GRC;18801030;-;-;-;-;-;-;-;-;5.7;-2.7
GRC;18801031;-;-;-;-;-;-;-;-;0;-4.3
GRC;18801101;-;-;-;-;-;-;-;-;0;-4.2
GRC;18801102;-;-;-;-;-;-;-;-;0;-1.8
GRC;18801103;-;-;-;-;-;-;-;-;0;-3.5
GRC;18801104;-;-;-;-;-;-;-;-;2;0.3
GRC;18801105;-;-;-;-;-;-;-;-;0;-2.3
GRC;18801106;-;-;-;-;-;-;-;-;0;-1.9
GRC;18801107;-;-;-;-;-;-;-;-;0;2
GRC;18801108;-;-;-;-;-;-;-;-;0;2.8
GRC;18801109;-;-;-;-;-;-;-;-;1.8;2.7
GRC;18801110;-;-;-;-;-;-;-;-;0;0.1
GRC;18801111;-;-;-;-;-;-;-;-;0;0.7
GRC;18801112;-;-;-;-;-;-;-;-;0;-3.5
GRC;18801113;-;-;-;-;-;-;-;-;0;1.5
GRC;18801114;-;-;-;-;-;-;-;-;0;7
GRC;18801115;-;-;-;-;-;-;-;-;0;3.5
GRC;18801116;-;-;-;-;-;-;-;-;0;4.4
GRC;18801117;-;-;-;-;-;-;-;-;0;-0.5
GRC;18801118;-;-;-;-;-;-;-;-;5.5;-1.8
GRC;18801119;-;-;-;-;-;-;-;-;0;-1
GRC;18801120;-;-;-;-;-;-;-;-;6;-0.3
GRC;18801121;-;-;-;-;-;-;-;-;0;-0.3
GRC;18801122;-;-;-;-;-;-;-;-;0;-3
GRC;18801123;-;-;-;-;-;-;-;-;0;-1
GRC;18801124;-;-;-;-;-;-;-;-;0;2.4
GRC;18801125;-;-;-;-;-;-;-;-;0;5
GRC;18801126;-;-;-;-;-;-;-;-;0;5.5
GRC;18801127;-;-;-;-;-;-;-;-;0;4.1
GRC;18801128;-;-;-;-;-;-;-;-;0;1.8
GRC;18801129;-;-;-;-;-;-;-;-;0;4
GRC;18801130;-;-;-;-;-;-;-;-;0;2.7
GRC;18801201;-;-;-;-;-;-;-;-;0;2.3
GRC;18801202;-;-;-;-;-;-;-;-;0;0
GRC;18801203;-;-;-;-;-;-;-;-;0;0.1
GRC;18801204;-;-;-;-;-;-;-;-;0;-0.3
GRC;18801205;-;-;-;-;-;-;-;-;0;-2.4
GRC;18801206;-;-;-;-;-;-;-;-;0;0.1
GRC;18801207;-;-;-;-;-;-;-;-;0;2.4
GRC;18801208;-;-;-;-;-;-;-;-;0;3.5
GRC;18801209;-;-;-;-;-;-;-;-;0;2.5
GRC;18801210;-;-;-;-;-;-;-;-;7;2.2
GRC;18801211;-;-;-;-;-;-;-;-;0;-0.9
GRC;18801212;-;-;-;-;-;-;-;-;0;-4.2
GRC;18801213;-;-;-;-;-;-;-;-;0;-3.3
GRC;18801214;-;-;-;-;-;-;-;-;0;1.1
GRC;18801215;-;-;-;-;-;-;-;-;0;0
GRC;18801216;-;-;-;-;-;-;-;-;0;1.4
GRC;18801217;-;-;-;-;-;-;-;-;0;0.3
GRC;18801218;-;-;-;-;-;-;-;-;0;-1.1
GRC;18801219;-;-;-;-;-;-;-;-;0;-3.5
GRC;18801220;-;-;-;-;-;-;-;-;0;1.8
GRC;18801221;-;-;-;-;-;-;-;-;0;-3.6
GRC;18801222;-;-;-;-;-;-;-;-;0;-5.1
GRC;18801223;-;-;-;-;-;-;-;-;7.7;-1
GRC;18801224;-;-;-;-;-;-;-;-;0;-0.3
GRC;18801225;-;-;-;-;-;-;-;-;0;-1.9
GRC;18801226;-;-;-;-;-;-;-;-;0;-3.4
GRC;18801227;-;-;-;-;-;-;-;-;9;0.7
GRC;18801228;-;-;-;-;-;-;-;-;0;2.8
GRC;18801229;-;-;-;-;-;-;-;-;0;2.5
GRC;18801230;-;-;-;-;-;-;-;-;0;0.2
GRC;18801231;-;-;-;-;-;-;-;-;1;-5.2
GRC;18810101;-;-;-;-;-;-;-;-;0;-8.3
GRC;18810102;-;-;-;-;-;-;-;-;0;-6.6
GRC;18810103;-;-;-;-;-;-;-;-;0;-1.9
GRC;18810104;-;-;-;-;-;-;-;-;0;-1.5
GRC;18810105;-;-;-;-;-;-;-;-;8.5;0.8
GRC;18810106;-;-;-;-;-;-;-;-;2;-0.1
GRC;18810107;-;-;-;-;-;-;-;-;10;-5.3
GRC;18810108;-;-;-;-;-;-;-;-;0;-5.8
GRC;18810109;-;-;-;-;-;-;-;-;0;-7.2
GRC;18810110;-;-;-;-;-;-;-;-;0;-8.4
GRC;18810111;-;-;-;-;-;-;-;-;0;-7.4
GRC;18810112;-;-;-;-;-;-;-;-;0;-6.1
GRC;18810113;-;-;-;-;-;-;-;-;0;-6.2
GRC;18810114;-;-;-;-;-;-;-;-;8.5;-10.4
GRC;18810115;-;-;-;-;-;-;-;-;0;-10.8
GRC;18810116;-;-;-;-;-;-;-;-;0;-15.4
GRC;18810117;-;-;-;-;-;-;-;-;0;-10.6
GRC;18810118;-;-;-;-;-;-;-;-;0;-8.4
GRC;18810119;-;-;-;-;-;-;-;-;11.5;-4.5
GRC;18810120;-;-;-;-;-;-;-;-;0;-10.2
GRC;18810121;-;-;-;-;-;-;-;-;0;-14.5
GRC;18810122;-;-;-;-;-;-;-;-;0;-9
GRC;18810123;-;-;-;-;-;-;-;-;0;-11.9
GRC;18810124;-;-;-;-;-;-;-;-;0;-11.1
GRC;18810125;-;-;-;-;-;-;-;-;0;-7.8
GRC;18810126;-;-;-;-;-;-;-;-;5.5;-5.8
GRC;18810127;-;-;-;-;-;-;-;-;0;-3.3
GRC;18810128;-;-;-;-;-;-;-;-;0;-2.3
GRC;18810129;-;-;-;-;-;-;-;-;0;-1.9
GRC;18810130;-;-;-;-;-;-;-;-;0;-0.5
GRC;18810131;-;-;-;-;-;-;-;-;0;-2.9
GRC;18810201;-;-;-;-;-;-;-;-;0;-1.5
GRC;18810202;-;-;-;-;-;-;-;-;0;-2.9
GRC;18810203;-;-;-;-;-;-;-;-;0;-1.2
GRC;18810204;-;-;-;-;-;-;-;-;0;-0.7
GRC;18810205;-;-;-;-;-;-;-;-;0;-1.2
GRC;18810206;-;-;-;-;-;-;-;-;0;-4.7
GRC;18810207;-;-;-;-;-;-;-;-;0;-7.3
GRC;18810208;-;-;-;-;-;-;-;-;7.6;-2.5
GRC;18810209;-;-;-;-;-;-;-;-;4;-3
GRC;18810210;-;-;-;-;-;-;-;-;0;1.4
GRC;18810211;-;-;-;-;-;-;-;-;0;-4.2
GRC;18810212;-;-;-;-;-;-;-;-;0;-9.3
GRC;18810213;-;-;-;-;-;-;-;-;0;-11.7
GRC;18810214;-;-;-;-;-;-;-;-;0;-6
GRC;18810215;-;-;-;-;-;-;-;-;0;0.1
GRC;18810216;-;-;-;-;-;-;-;-;0;1.6
GRC;18810217;-;-;-;-;-;-;-;-;0;1.1
GRC;18810218;-;-;-;-;-;-;-;-;0;1.2
GRC;18810219;-;-;-;-;-;-;-;-;0;0.3
GRC;18810220;-;-;-;-;-;-;-;-;0;1.2
GRC;18810221;-;-;-;-;-;-;-;-;0;1.8
GRC;18810222;-;-;-;-;-;-;-;-;0;0.5
GRC;18810223;-;-;-;-;-;-;-;-;0;-0.9
GRC;18810224;-;-;-;-;-;-;-;-;0;-0.8
GRC;18810225;-;-;-;-;-;-;-;-;0;-2
GRC;18810226;-;-;-;-;-;-;-;-;0;-2.5
GRC;18810227;-;-;-;-;-;-;-;-;0;-0.9
GRC;18810228;-;-;-;-;-;-;-;-;0;0.6
GRC;18810301;-;-;-;-;-;-;-;-;0;-5.6
GRC;18810302;-;-;-;-;-;-;-;-;0;-7.3
GRC;18810303;-;-;-;-;-;-;-;-;0;-3
GRC;18810304;-;-;-;-;-;-;-;-;0;-1.8
GRC;18810305;-;-;-;-;-;-;-;-;0;2.3
GRC;18810306;-;-;-;-;-;-;-;-;0;4.3
GRC;18810307;-;-;-;-;-;-;-;-;1;8.1
GRC;18810308;-;-;-;-;-;-;-;-;0;0.6
GRC;18810309;-;-;-;-;-;-;-;-;0;1.1
GRC;18810310;-;-;-;-;-;-;-;-;1.1;2.3
GRC;18810311;-;-;-;-;-;-;-;-;0;4.5
GRC;18810312;-;-;-;-;-;-;-;-;0;6.3
GRC;18810313;-;-;-;-;-;-;-;-;0;4.1
GRC;18810314;-;-;-;-;-;-;-;-;0;3.7
GRC;18810315;-;-;-;-;-;-;-;-;0;2.2
GRC;18810316;-;-;-;-;-;-;-;-;0;0.5
GRC;18810317;-;-;-;-;-;-;-;-;0;0.6
GRC;18810318;-;-;-;-;-;-;-;-;0;2.8
GRC;18810319;-;-;-;-;-;-;-;-;0;5.3
GRC;18810320;-;-;-;-;-;-;-;-;0;4.9
GRC;18810321;-;-;-;-;-;-;-;-;0;2.9
GRC;18810322;-;-;-;-;-;-;-;-;0;-7
GRC;18810323;-;-;-;-;-;-;-;-;0;-1.2
GRC;18810324;-;-;-;-;-;-;-;-;0;-2.1
GRC;18810325;-;-;-;-;-;-;-;-;0;0.5
GRC;18810326;-;-;-;-;-;-;-;-;0;-0.3
GRC;18810327;-;-;-;-;-;-;-;-;0;2
GRC;18810328;-;-;-;-;-;-;-;-;0;3.9
GRC;18810329;-;-;-;-;-;-;-;-;0;4
GRC;18810330;-;-;-;-;-;-;-;-;0;5.9
GRC;18810331;-;-;-;-;-;-;-;-;0;4.3
GRC;18810401;-;-;-;-;-;-;-;-;2.4;4.9
GRC;18810402;-;-;-;-;-;-;-;-;0;6.2
GRC;18810403;-;-;-;-;-;-;-;-;0;3.4
GRC;18810404;-;-;-;-;-;-;-;-;0;4.3
GRC;18810405;-;-;-;-;-;-;-;-;0;4.8
GRC;18810406;-;-;-;-;-;-;-;-;0;5.6
GRC;18810407;-;-;-;-;-;-;-;-;0;7.7
GRC;18810408;-;-;-;-;-;-;-;-;4.6;4.7
GRC;18810409;-;-;-;-;-;-;-;-;0;5.1
GRC;18810410;-;-;-;-;-;-;-;-;9.7;4.2
GRC;18810411;-;-;-;-;-;-;-;-;0;4.7
GRC;18810412;-;-;-;-;-;-;-;-;0;5.5
GRC;18810413;-;-;-;-;-;-;-;-;0;5.5
GRC;18810414;-;-;-;-;-;-;-;-;0;3.1
GRC;18810415;-;-;-;-;-;-;-;-;0;3.5
GRC;18810416;-;-;-;-;-;-;-;-;0;4.9
GRC;18810417;-;-;-;-;-;-;-;-;0;5.8
GRC;18810418;-;-;-;-;-;-;-;-;0;6.4
GRC;18810419;-;-;-;-;-;-;-;-;0;6.8
GRC;18810420;-;-;-;-;-;-;-;-;0;2.5
GRC;18810421;-;-;-;-;-;-;-;-;0;-0.8
GRC;18810422;-;-;-;-;-;-;-;-;0;-3.6
GRC;18810423;-;-;-;-;-;-;-;-;11;-3
GRC;18810424;-;-;-;-;-;-;-;-;0;-2.2
GRC;18810425;-;-;-;-;-;-;-;-;0;1.1
GRC;18810426;-;-;-;-;-;-;-;-;0;1.1
GRC;18810427;-;-;-;-;-;-;-;-;0;-0.6
GRC;18810428;-;-;-;-;-;-;-;-;0;-0.6
GRC;18810429;-;-;-;-;-;-;-;-;0;0.5
GRC;18810430;-;-;-;-;-;-;-;-;0;5.2
GRC;18810501;-;-;-;-;-;-;-;-;0;6.5
GRC;18810502;-;-;-;-;-;-;-;-;0;6
GRC;18810503;-;-;-;-;-;-;-;-;0;1.9
GRC;18810504;-;-;-;-;-;-;-;-;10.5;3.6
GRC;18810505;-;-;-;-;-;-;-;-;0;4.4
GRC;18810506;-;-;-;-;-;-;-;-;0;6
GRC;18810507;-;-;-;-;-;-;-;-;0;10
GRC;18810508;-;-;-;-;-;-;-;-;0;10.6
GRC;18810509;-;-;-;-;-;-;-;-;0;6.4
GRC;18810510;-;-;-;-;-;-;-;-;0;2.3
GRC;18810511;-;-;-;-;-;-;-;-;0;-0.7
GRC;18810512;-;-;-;-;-;-;-;-;0;0.5
GRC;18810513;-;-;-;-;-;-;-;-;0;3.8
GRC;18810514;-;-;-;-;-;-;-;-;0;6
GRC;18810515;-;-;-;-;-;-;-;-;0;8.8
GRC;18810516;-;-;-;-;-;-;-;-;0;8.3
GRC;18810517;-;-;-;-;-;-;-;-;0;4.5
GRC;18810518;-;-;-;-;-;-;-;-;0;7.6
GRC;18810519;-;-;-;-;-;-;-;-;0;12.4
GRC;18810520;-;-;-;-;-;-;-;-;0;15.8
GRC;18810521;-;-;-;-;-;-;-;-;0;7.1
GRC;18810522;-;-;-;-;-;-;-;-;8.5;11.9
GRC;18810523;-;-;-;-;-;-;-;-;0;11.2
GRC;18810524;-;-;-;-;-;-;-;-;0;9.6
GRC;18810525;-;-;-;-;-;-;-;-;0;11.4
GRC;18810526;-;-;-;-;-;-;-;-;0;10.2
GRC;18810527;-;-;-;-;-;-;-;-;3.6;6.8
GRC;18810528;-;-;-;-;-;-;-;-;3.2;6.8
GRC;18810529;-;-;-;-;-;-;-;-;0;8.3
GRC;18810530;-;-;-;-;-;-;-;-;0;9.2
GRC;18810531;-;-;-;-;-;-;-;-;0;8.1
GRC;18810601;-;-;-;-;-;-;-;-;3.7;8.4
GRC;18810602;-;-;-;-;-;-;-;-;0;9.6
GRC;18810603;-;-;-;-;-;-;-;-;0;9.9
GRC;18810604;-;-;-;-;-;-;-;-;0;11.4
GRC;18810605;-;-;-;-;-;-;-;-;0;12.8
GRC;18810606;-;-;-;-;-;-;-;-;0;9.9
GRC;18810607;-;-;-;-;-;-;-;-;0;2.3
GRC;18810608;-;-;-;-;-;-;-;-;4.6;0.8
GRC;18810609;-;-;-;-;-;-;-;-;0;3.1
GRC;18810610;-;-;-;-;-;-;-;-;0;2.4
GRC;18810611;-;-;-;-;-;-;-;-;0;4.6
GRC;18810612;-;-;-;-;-;-;-;-;0;5.8
GRC;18810613;-;-;-;-;-;-;-;-;0;9.1
GRC;18810614;-;-;-;-;-;-;-;-;0;9.2
GRC;18810615;-;-;-;-;-;-;-;-;0;9.9
GRC;18810616;-;-;-;-;-;-;-;-;0;11.1
GRC;18810617;-;-;-;-;-;-;-;-;0;12.1
GRC;18810618;-;-;-;-;-;-;-;-;0;15.1
GRC;18810619;-;-;-;-;-;-;-;-;0;14.6
GRC;18810620;-;-;-;-;-;-;-;-;0;14
GRC;18810621;-;-;-;-;-;-;-;-;0;14.5
GRC;18810622;-;-;-;-;-;-;-;-;0;16.1
GRC;18810623;-;-;-;-;-;-;-;-;0;16.5
GRC;18810624;-;-;-;-;-;-;-;-;0;20
GRC;18810625;-;-;-;-;-;-;-;-;0;17.4
GRC;18810626;-;-;-;-;-;-;-;-;0;12.3
GRC;18810627;-;-;-;-;-;-;-;-;0;11.9
GRC;18810628;-;-;-;-;-;-;-;-;0;12.9
GRC;18810629;-;-;-;-;-;-;-;-;0;11.3
GRC;18810630;-;-;-;-;-;-;-;-;0;11.5
GRC;18810701;-;-;-;-;-;-;-;-;0;13.9
GRC;18810702;-;-;-;-;-;-;-;-;0;16.8
GRC;18810703;-;-;-;-;-;-;-;-;0;18.4
GRC;18810704;-;-;-;-;-;-;-;-;0;17.9
GRC;18810705;-;-;-;-;-;-;-;-;0;21.3
GRC;18810706;-;-;-;-;-;-;-;-;0;20.2
GRC;18810707;-;-;-;-;-;-;-;-;0;14.8
GRC;18810708;-;-;-;-;-;-;-;-;0;14.6
GRC;18810709;-;-;-;-;-;-;-;-;0;12.8
GRC;18810710;-;-;-;-;-;-;-;-;0;13.4
GRC;18810711;-;-;-;-;-;-;-;-;0;13.9
GRC;18810712;-;-;-;-;-;-;-;-;0;17.7
GRC;18810713;-;-;-;-;-;-;-;-;0;18.8
GRC;18810714;-;-;-;-;-;-;-;-;0;19.7
GRC;18810715;-;-;-;-;-;-;-;-;0;20.3
GRC;18810716;-;-;-;-;-;-;-;-;0;16.8
GRC;18810717;-;-;-;-;-;-;-;-;0;17.8
GRC;18810718;-;-;-;-;-;-;-;-;0;20.1
GRC;18810719;-;-;-;-;-;-;-;-;0;22.9
GRC;18810720;-;-;-;-;-;-;-;-;4;19.7
GRC;18810721;-;-;-;-;-;-;-;-;3.5;17
GRC;18810722;-;-;-;-;-;-;-;-;5;12.8
GRC;18810723;-;-;-;-;-;-;-;-;0;13.1
GRC;18810724;-;-;-;-;-;-;-;-;0;15.1
GRC;18810725;-;-;-;-;-;-;-;-;0;14.3
GRC;18810726;-;-;-;-;-;-;-;-;8;10.8
GRC;18810727;-;-;-;-;-;-;-;-;9.7;8.9
GRC;18810728;-;-;-;-;-;-;-;-;0;9.4
GRC;18810729;-;-;-;-;-;-;-;-;0;14.3
GRC;18810730;-;-;-;-;-;-;-;-;0;15.6
GRC;18810731;-;-;-;-;-;-;-;-;0;17
GRC;18810801;-;-;-;-;-;-;-;-;0;18.6
GRC;18810802;-;-;-;-;-;-;-;-;0;17.3
GRC;18810803;-;-;-;-;-;-;-;-;0;15.9
GRC;18810804;-;-;-;-;-;-;-;-;0;16.4
GRC;18810805;-;-;-;-;-;-;-;-;0;17.1
GRC;18810806;-;-;-;-;-;-;-;-;0;19
GRC;18810807;-;-;-;-;-;-;-;-;0;19
GRC;18810808;-;-;-;-;-;-;-;-;0;18.6
GRC;18810809;-;-;-;-;-;-;-;-;0;15.8
GRC;18810810;-;-;-;-;-;-;-;-;0;15.4
GRC;18810811;-;-;-;-;-;-;-;-;0;14.4
GRC;18810812;-;-;-;-;-;-;-;-;0;13.6
GRC;18810813;-;-;-;-;-;-;-;-;0;12.1
GRC;18810814;-;-;-;-;-;-;-;-;0;11
GRC;18810815;-;-;-;-;-;-;-;-;0;8.9
GRC;18810816;-;-;-;-;-;-;-;-;0;8.1
GRC;18810817;-;-;-;-;-;-;-;-;10;9.6
GRC;18810818;-;-;-;-;-;-;-;-;18.5;10
