stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Niederschlag (mm);Durchschnittstemperatur (¡C);Sonnenscheindauer (min);Tiefsttemperatur (¡C);Maximaltemperatur (¡C);Relative Luftfeuchtigkeit (%)
DAV;18800507;-;-;-;832.2;8.5;4.8;-;-2;12;-
DAV;18800508;-;-;-;832.8;0.7;0.4;-;-3;3.9;-
DAV;18800509;-;-;-;835.3;0.6;0.5;-;-3;3.5;-
DAV;18800510;-;-;-;834.7;0;2.8;-;-1;6;-
DAV;18800511;-;-;-;836.4;0;6.4;-;-2;13;-
DAV;18800512;-;-;-;837.7;0;8;-;0;16;-
DAV;18800513;-;-;-;840.2;0;9.1;-;3;16.5;-
DAV;18800514;-;-;-;842.5;1;10.5;-;1;18;-
DAV;18800515;-;-;-;841.1;0.6;10;-;1;18;-
DAV;18800516;-;-;-;840.8;2.8;10.9;-;2;19;-
DAV;18800517;-;-;-;839.6;0;11.3;-;4;19;-
DAV;18800518;-;-;-;835;0.6;4.9;-;1;9;-
DAV;18800519;-;-;-;836.4;0.3;1;-;-5;9;-
DAV;18800520;-;-;-;840.2;0;2.9;-;-5;8.5;-
DAV;18800521;-;-;-;844.1;0;4.8;-;1;9;-
DAV;18800522;-;-;-;842.6;3.7;5.7;-;2;9;-
DAV;18800523;-;-;-;843.3;0;5.3;-;-1;10;-
DAV;18800524;-;-;-;848.5;0;9.8;-;2;21;-
DAV;18800525;-;-;-;851.7;0;13.1;-;4;24;-
DAV;18800526;-;-;-;851.5;0;14.7;-;4;25;-
DAV;18800527;-;-;-;848.4;0;14.8;-;6;26;-
DAV;18800528;-;-;-;848.5;8.2;12.7;-;1;28;-
DAV;18800529;-;-;-;849;18;2.4;-;-1;4;-
DAV;18800530;-;-;-;844.1;2.6;1.9;-;0;4.5;-
DAV;18800531;-;-;-;840.8;0.5;3.8;-;0;7.5;-
DAV;18800601;-;-;-;840.6;0;5.9;-;3;11;-
DAV;18800602;-;-;-;840.5;3.6;6.6;-;4;14;-
DAV;18800603;-;-;-;839.9;0;9.1;-;1;15;-
DAV;18800604;-;-;-;835.8;23;9.3;-;0;15;-
DAV;18800605;-;-;-;837.3;7.5;5.3;-;0;12;-
DAV;18800606;-;-;-;842.7;0;4.9;-;2;8;-
DAV;18800607;-;-;-;843.6;0;9.4;-;5;16;-
DAV;18800608;-;-;-;843.9;0;10.8;-;4;19;-
DAV;18800609;-;-;-;843.6;0;11.9;-;5;20;-
DAV;18800610;-;-;-;843.9;0;11.8;-;6;19;-
DAV;18800611;-;-;-;841.4;25;12.2;-;3;19;-
DAV;18800612;-;-;-;839.6;21.2;6.6;-;0;13;-
DAV;18800613;-;-;-;843.2;12;4.3;-;0;8;-
DAV;18800614;-;-;-;843.4;0;9.7;-;4;15;-
DAV;18800615;-;-;-;841.5;0;10.5;-;6;15;-
DAV;18800616;-;-;-;842.9;0.5;8;-;4.3;16.5;-
DAV;18800617;-;-;-;844.6;6.5;10.4;-;5;16.5;-
DAV;18800618;-;-;-;843.1;6;12.1;-;6;17.3;-
DAV;18800619;-;-;-;839.4;0.4;11.9;-;4;19;-
DAV;18800620;-;-;-;836.1;12.5;11.2;-;7;16;-
DAV;18800621;-;-;-;836.3;17.4;9.7;-;5;13.5;-
DAV;18800622;-;-;-;840.4;0.1;8.5;-;1;14.5;-
DAV;18800623;-;-;-;841.5;2.5;10.1;-;6;17;-
DAV;18800624;-;-;-;841.5;9.3;6.3;-;-;16;-
DAV;18800625;-;-;-;841.8;0.6;9.6;-;3;16;-
DAV;18800626;-;-;-;839.6;21;6.9;-;1;13;-
DAV;18800627;-;-;-;847.3;3.2;6.3;-;3;10;-
DAV;18800628;-;-;-;852.5;0;10.1;-;5;15;-
DAV;18800629;-;-;-;847.9;0;13.4;-;4;21;-
DAV;18800630;-;-;-;843.7;3.8;15.6;-;7;24;-
DAV;18800701;-;-;-;843;2;15.2;-;7;22.5;-
DAV;18800702;-;-;-;845.6;0;14;-;7;22.5;-
DAV;18800703;-;-;-;845.6;0.5;15.1;-;10;21;-
DAV;18800704;-;-;-;843.5;17;8.1;-;3;16;-
DAV;18800705;-;-;-;847.5;0;9.1;-;4;14;-
DAV;18800706;-;-;-;848.6;0;10.9;-;2.5;19;-
DAV;18800707;-;-;-;844.7;0;14.6;-;5.5;25;-
DAV;18800708;-;-;-;842.2;23.5;13.7;-;8;22.5;-
DAV;18800709;-;-;-;844;0;14.1;-;7;20;-
DAV;18800710;-;-;-;847;6.1;12.4;-;8;20;-
DAV;18800711;-;-;-;849.4;13.5;13.4;-;7;20;-
DAV;18800712;-;-;-;849.6;0.5;12.7;-;6;19;-
DAV;18800713;-;-;-;848.9;0;12.4;-;5;19;-
DAV;18800714;-;-;-;848;0;14.2;-;6;21;-
DAV;18800715;-;-;-;848.9;0;16.4;-;8;25;-
DAV;18800716;-;-;-;850.1;0;18.2;-;10;26.5;-
DAV;18800717;-;-;-;849.6;0;18;-;9;28;-
DAV;18800718;-;-;-;849;2;16.5;-;10;26;-
DAV;18800719;-;-;-;851.3;0.3;17.2;-;10;27;-
DAV;18800720;-;-;-;850.8;5;16.8;-;10;26;-
DAV;18800721;-;-;-;848.6;13.5;14.5;-;7;22;-
DAV;18800722;-;-;-;843.2;11.2;13.7;-;8;19;-
DAV;18800723;-;-;-;845;0;10.9;-;3;16;-
DAV;18800724;-;-;-;845.7;0;14.1;-;6;24;-
DAV;18800725;-;-;-;847;3.5;13.8;-;7;24;-
DAV;18800726;-;-;-;843.3;10;16.9;-;9;26;-
DAV;18800727;-;-;-;843.5;0;13.3;-;9;17;-
DAV;18800728;-;-;-;843.9;0;14.6;-;6;21;-
DAV;18800729;-;-;-;843.2;0;16.4;-;11;26;-
DAV;18800730;-;-;-;842.9;27.5;13.4;-;8.5;19.5;-
DAV;18800731;-;-;-;841.7;1.5;9.7;-;4;18;-
DAV;18800801;-;-;-;837.7;11;9.4;-;3.5;13;-
DAV;18800802;-;-;-;835.2;4.8;8.5;-;4;13;-
DAV;18800803;-;-;-;837;7.5;6.3;-;4;10;-
DAV;18800804;-;-;-;842.3;0;5.4;-;-1;10;-
DAV;18800805;-;-;-;842.3;0;9.5;-;3;18;-
DAV;18800806;-;-;-;839.7;10;14.3;-;7.5;20;-
DAV;18800807;-;-;-;836.7;3;9.5;-;2.5;12.5;-
DAV;18800808;-;-;-;836.1;0;10.1;-;4;17;-
DAV;18800809;-;-;-;846.9;3.3;8.5;-;4;15;-
DAV;18800810;-;-;-;849.2;0;8.6;-;5;12.5;-
DAV;18800811;-;-;-;844.3;0;8.6;-;3;13;-
DAV;18800812;-;-;-;842.1;3;11.3;-;6.5;17;-
DAV;18800813;-;-;-;841.8;18.5;10.7;-;9;13;-
DAV;18800814;-;-;-;841.1;9.6;11.6;-;9;16;-
DAV;18800815;-;-;-;842;0;14;-;7;18;-
DAV;18800816;-;-;-;842.6;1.5;13.5;-;8;20;-
DAV;18800817;-;-;-;844.2;1.2;14.3;-;10;20;-
DAV;18800818;-;-;-;845.6;5.5;11.9;-;7.5;16.5;-
DAV;18800819;-;-;-;845.2;7.4;11.3;-;1;18;-
DAV;18800820;-;-;-;846.1;16.8;12.8;-;8;20;-
DAV;18800821;-;-;-;845.6;11;13.5;-;10;20;-
DAV;18800822;-;-;-;842.6;22.5;10.6;-;7.5;14;-
DAV;18800823;-;-;-;845;15.5;11.3;-;5;20;-
DAV;18800824;-;-;-;844.3;7.3;9.3;-;4;14;-
DAV;18800825;-;-;-;846;0;11.8;-;7;20;-
DAV;18800826;-;-;-;844.6;4.3;13.7;-;8;20;-
DAV;18800827;-;-;-;847.4;0;11;-;8;14;-
DAV;18800828;-;-;-;848.2;0;12.3;-;6;18;-
DAV;18800829;-;-;-;844;0.4;11.4;-;7.5;17;-
DAV;18800830;-;-;-;840.8;1.5;11.2;-;8;14;-
DAV;18800831;-;-;-;846.1;3.9;11.7;-;9;18;-
DAV;18800901;-;-;-;852.2;1.2;12.8;-;9;16;-
DAV;18800902;-;-;-;854.6;0;14.5;-;7;19;-
DAV;18800903;-;-;-;854.3;0;14.2;-;6;22;-
DAV;18800904;-;-;-;853.3;0;13.5;-;6;24;-
DAV;18800905;-;-;-;853.3;0;14.4;-;6;22;-
DAV;18800906;-;-;-;852;0;12.9;-;6;18;-
DAV;18800907;-;-;-;848.2;0.2;13.8;-;9;21;-
DAV;18800908;-;-;-;846.1;0.4;13.4;-;10;19;-
DAV;18800909;-;-;-;844.4;1.9;11.6;-;7;18;-
DAV;18800910;-;-;-;844.6;8.6;10.6;-;6;20;-
DAV;18800911;-;-;-;842.5;0;11.9;-;4;20;-
DAV;18800912;-;-;-;840.6;15.5;10.3;-;7;18;-
DAV;18800913;-;-;-;841;5;7.5;-;2;13;-
DAV;18800914;-;-;-;842.4;0;8;-;2;18;-
DAV;18800915;-;-;-;837.4;45;4.5;-;0;12;-
DAV;18800916;-;-;-;835.1;6.6;3.2;-;0;10;-
DAV;18800917;-;-;-;839.6;5.6;6.2;-;2;14;-
DAV;18800918;-;-;-;846.3;0;6.7;-;0;20;-
DAV;18800919;-;-;-;843.4;2.5;8.6;-;3;15;-
DAV;18800920;-;-;-;839.2;3.3;6.2;-;0;10;-
DAV;18800921;-;-;-;843.7;18;1.7;-;0;4;-
DAV;18800922;-;-;-;847.6;1;5.6;-;0.5;11;-
DAV;18800923;-;-;-;846.3;8.6;8.8;-;2;15;-
DAV;18800924;-;-;-;844.7;3.1;8.2;-;6;10;-
DAV;18800925;-;-;-;845.5;0;9;-;-1;15;-
DAV;18800926;-;-;-;846.6;0;4.8;-;0;15;-
DAV;18800927;-;-;-;847.4;0;7.9;-;1.5;14;-
DAV;18800928;-;-;-;849.6;0;5.3;-;-1.5;12.5;-
DAV;18800929;-;-;-;851.6;0;4.9;-;-2;13;-
DAV;18800930;-;-;-;852.3;0;5.2;-;-1.5;15;-
DAV;18801001;-;-;-;851.4;0;6.8;-;-0.5;20;-
DAV;18801002;-;-;-;844.9;0;6.9;-;0;18;-
DAV;18801003;-;-;-;838.5;0.5;5.3;-;1.5;9;-
DAV;18801004;-;-;-;839.4;0;8;-;4.5;13;-
DAV;18801005;-;-;-;841;0;10.9;-;8;15;-
DAV;18801006;-;-;-;840.2;0.2;13.8;-;9;17;-
DAV;18801007;-;-;-;840.7;53.5;10.5;-;6;17;-
DAV;18801008;-;-;-;838.7;25.6;6;-;1;16;-
DAV;18801009;-;-;-;842.8;0;1.5;-;-4;18;-
DAV;18801010;-;-;-;844.6;5;1.5;-;-3.5;8;-
DAV;18801011;-;-;-;843.5;2;3.9;-;-3;10;-
DAV;18801012;-;-;-;838;24.5;1.4;-;-3;6;-
DAV;18801013;-;-;-;841.6;0.3;3.2;-;-1;9;-
DAV;18801014;-;-;-;847.6;0;2.8;-;-4;6;-
DAV;18801015;-;-;-;847.1;0;2.4;-;-4;13;-
DAV;18801016;-;-;-;845;0;5.3;-;-1;13;-
DAV;18801017;-;-;-;845.4;0;6.2;-;2;13;-
DAV;18801018;-;-;-;843.3;2.2;7;-;4;10;-
DAV;18801019;-;-;-;840.3;0.5;6.6;-;3;10;-
DAV;18801020;-;-;-;836.8;0;6.7;-;3;12;-
DAV;18801021;-;-;-;835;0.3;8.6;-;5;13;-
DAV;18801022;-;-;-;836;9.6;8.8;-;5;14;-
DAV;18801023;-;-;-;837;5.7;8;-;2;13;-
DAV;18801024;-;-;-;839.1;6.1;1.5;-;-3;8;-
DAV;18801025;-;-;-;843.4;0;-1.1;-;-6;4.5;-
DAV;18801026;-;-;-;840.1;2.7;3.4;-;-4;11;-
DAV;18801027;-;-;-;838;7;7.8;-;-5;13;-
DAV;18801028;-;-;-;833.9;0.3;8.8;-;5;13;-
DAV;18801029;-;-;-;834.7;3.1;3.4;-;-4;11;-
DAV;18801030;-;-;-;839.7;1.1;-4.6;-;-11;0;-
DAV;18801031;-;-;-;842.6;0;-5;-;-11;3;-
DAV;18801101;-;-;-;844;0;-4.3;-;-8.5;5;-
DAV;18801102;-;-;-;839.3;0;-1.2;-;-6;4;-
DAV;18801103;-;-;-;835.1;1.2;-0.3;-;-3;4;-
DAV;18801104;-;-;-;836.9;0;0.6;-;-3;6;-
DAV;18801105;-;-;-;841.7;0.5;1.2;-;-2.5;7;-
DAV;18801106;-;-;-;847.2;0;-1.2;-;-6;7;-
DAV;18801107;-;-;-;848.8;0;0.6;-;-6;11;-
DAV;18801108;-;-;-;846.4;23.7;2.5;-;-1;9;-
DAV;18801109;-;-;-;842.5;0;3.1;-;-1.5;8;-
DAV;18801110;-;-;-;843.2;0;-0.2;-;-6;7;-
DAV;18801111;-;-;-;845.6;0;-0.8;-;-5;7;-
DAV;18801112;-;-;-;845.4;0;-2.1;-;-7;7;-
DAV;18801113;-;-;-;846;4;2.5;-;-5;7;-
DAV;18801114;-;-;-;841.1;0;3.5;-;-2.5;12;-
DAV;18801115;-;-;-;838.2;0;0.8;-;-3;8;-
DAV;18801116;-;-;-;832.6;4;4.8;-;-2;9;-
DAV;18801117;-;-;-;822;22;0.4;-;-3;9;-
DAV;18801118;-;-;-;825.9;0;-3.5;-;-12;6;-
DAV;18801119;-;-;-;828.5;1.3;1.3;-;-5.5;6;-
DAV;18801120;-;-;-;837.8;0;-1.4;-;-5;7;-
DAV;18801121;-;-;-;838.6;15;0.8;-;-5;7;-
DAV;18801122;-;-;-;838;0;0.3;-;-8;6;-
DAV;18801123;-;-;-;842.6;0;-2.6;-;-8;7;-
DAV;18801124;-;-;-;850.2;0;-2.2;-;-7;6;-
DAV;18801125;-;-;-;849.9;0;1.7;-;-4;8;-
DAV;18801126;-;-;-;849.1;0;1.7;-;-2;9;-
DAV;18801127;-;-;-;848.4;0;1.3;-;-2;9;-
DAV;18801128;-;-;-;854.1;0;1.3;-;-5;9;-
DAV;18801129;-;-;-;855.4;0;-0.6;-;-5;9;-
DAV;18801130;-;-;-;855.2;0;-1.8;-;-6;5;-
DAV;18801201;-;-;-;850.3;0;-1.9;-;-7;7;-
DAV;18801202;-;-;-;848.1;0;-3.4;-;-8.5;4;-
DAV;18801203;-;-;-;849.9;0;-4.4;-;-8.5;5;-
DAV;18801204;-;-;-;851.7;0.6;-1.4;-;-7.5;6;-
DAV;18801205;-;-;-;853.3;0;-2.7;-;-6;6;-
DAV;18801206;-;-;-;853.9;4.3;0.4;-;-3.5;4;-
DAV;18801207;-;-;-;856.6;4;0.9;-;-6;4;-
DAV;18801208;-;-;-;858.1;0;-3;-;-7;4;-
DAV;18801209;-;-;-;849.7;33.6;-0.9;-;-5.5;8;-
DAV;18801210;-;-;-;846.4;12.4;-0.9;-;-2;1;-
DAV;18801211;-;-;-;847.4;1.2;-1.5;-;-11;4;-
DAV;18801212;-;-;-;844.8;0;-6;-;-10;4;-
DAV;18801213;-;-;-;842.9;7.1;-1.7;-;-7.5;4;-
DAV;18801214;-;-;-;838.9;23.2;0.1;-;-3;4;-
DAV;18801215;-;-;-;839.3;2;-1.9;-;-8;4;-
DAV;18801216;-;-;-;835.8;1;-1;-;-6;5;-
DAV;18801217;-;-;-;833.9;0;0.3;-;-3.5;5;-
DAV;18801218;-;-;-;835.9;1;0.3;-;-10;5;-
DAV;18801219;-;-;-;840.9;0;-7.3;-;-11;5.5;-
DAV;18801220;-;-;-;840.1;0;-0.6;-;-9;7;-
DAV;18801221;-;-;-;835.8;18;-3.4;-;-8.5;7;-
DAV;18801222;-;-;-;843.9;1.2;-7.3;-;-8.5;7;-
DAV;18801223;-;-;-;841.2;0;-4.3;-;-9;1;-
DAV;18801224;-;-;-;831.4;1.5;-2.1;-;-8.5;4;-
DAV;18801225;-;-;-;828;6;-1.4;-;-10;3;-
DAV;18801226;-;-;-;832.9;0;-9;-;-12;-3;-
DAV;18801227;-;-;-;836.7;0;-1.3;-;-10.5;2;-
DAV;18801228;-;-;-;842.3;0;0.2;-;-5;5;-
DAV;18801229;-;-;-;840.7;0;1.4;-;-3;8;-
DAV;18801230;-;-;-;835.5;3;1.4;-;-3;9;-
DAV;18801231;-;-;-;837.2;2.7;-4.3;-;-13;9;-
DAV;18810101;-;-;-;846.4;0;-10.2;-;-19.5;-1;-
DAV;18810102;-;-;-;849.7;0;-11.8;-;-19;-6;-
DAV;18810103;-;-;-;848.3;0;-6.6;-;-12.5;-1;-
DAV;18810104;-;-;-;843.9;0;-3.5;-;-9;1;-
DAV;18810105;-;-;-;838.9;0;1.1;-;-5.5;6;-
DAV;18810106;-;-;-;842.9;0;-0.7;-;-6;6;-
DAV;18810107;-;-;-;845.3;0;-10.1;-;-15;-4;-
DAV;18810108;-;-;-;843.1;0;-11.7;-;-16;-5;-
DAV;18810109;-;-;-;838.1;0;-12.7;-;-17;-6;-
DAV;18810110;-;-;-;835;0;-12.8;-;-18.5;-6;-
DAV;18810111;-;-;-;830.8;0;-12.9;-;-18.5;-4;-
DAV;18810112;-;-;-;827.3;0.3;-9.8;-;-16.5;-5;-
DAV;18810113;-;-;-;824.1;0;-9.5;-;-15;-3;-
DAV;18810114;-;-;-;826.1;0.2;-10.9;-;-13;-7;-
DAV;18810115;-;-;-;821.9;0;-11.4;-;-15.5;-5;-
DAV;18810116;-;-;-;830.9;0;-17.4;-;-24.5;-7;-
DAV;18810117;-;-;-;835.9;0;-13.5;-;-23;-6;-
DAV;18810118;-;-;-;828.4;3.6;-6.7;-;-14.5;-3;-
DAV;18810119;-;-;-;823.2;2.6;-5.8;-;-12.5;1;-
DAV;18810120;-;-;-;826;3.1;-9.6;-;-13;-4;-
DAV;18810121;-;-;-;838.4;0;-15.1;-;-20;-10;-
DAV;18810122;-;-;-;834.9;0;-14.1;-;-20;-7;-
DAV;18810123;-;-;-;835.1;0;-15.9;-;-26;-6;-
DAV;18810124;-;-;-;843;0;-16.8;-;-25;-10;-
DAV;18810125;-;-;-;839.6;0;-8.2;-;-18;-3;-
DAV;18810126;-;-;-;835.8;1;-7.8;-;-15;-0.5;-
DAV;18810127;-;-;-;832;0.7;-4.2;-;-11;1;-
DAV;18810128;-;-;-;828.3;0.4;-2.1;-;-10;4;-
DAV;18810129;-;-;-;829.5;0;-3.7;-;-7.5;6;-
DAV;18810130;-;-;-;827.9;3.2;-1;-;-6;5;-
DAV;18810131;-;-;-;833.7;0;-3.5;-;-13;5;-
DAV;18810201;-;-;-;835.1;0;-3.3;-;-10.7;3;-
DAV;18810202;-;-;-;841.4;0;-4;-;-10;4;-
DAV;18810203;-;-;-;841.8;0;-6.2;-;-11;3;-
DAV;18810204;-;-;-;837.4;0;-4.5;-;-11;3;-
DAV;18810205;-;-;-;832.5;0;-3.5;-;-10;3;-
DAV;18810206;-;-;-;832.5;3.4;-4.1;-;-6.5;-2;-
DAV;18810207;-;-;-;841.1;14;-3.2;-;-14;-2;-
DAV;18810208;-;-;-;833.6;9.6;-2.9;-;-5.5;0.5;-
DAV;18810209;-;-;-;833.5;10.5;-3.4;-;-5;-1;-
DAV;18810210;-;-;-;830.6;3.3;-1;-;-5;8;-
DAV;18810211;-;-;-;821.2;3.5;-3.3;-;-6;0;-
DAV;18810212;-;-;-;831.2;4.8;-9.2;-;-12;-6;-
DAV;18810213;-;-;-;837.9;0;-13.1;-;-22;-3;-
DAV;18810214;-;-;-;838.2;0;-12.4;-;-20;-2;-
DAV;18810215;-;-;-;839.2;0;-7;-;-15;2;-
DAV;18810216;-;-;-;841.2;0;-1.8;-;-8;7;-
DAV;18810217;-;-;-;842.1;0;0;-;-6;6;-
DAV;18810218;-;-;-;843.3;0;-0.2;-;-7;5;-
DAV;18810219;-;-;-;844.9;0;-1.5;-;-7;5;-
DAV;18810220;-;-;-;846.3;0;-0.5;-;-6;7;-
DAV;18810221;-;-;-;847.7;0;1;-;-9;7;-
DAV;18810222;-;-;-;847.1;0;-1.5;-;-10;6;-
DAV;18810223;-;-;-;847.1;0;-2.8;-;-11;4;-
DAV;18810224;-;-;-;845.3;0;-3.8;-;-11;5;-
DAV;18810225;-;-;-;840.2;0;-3.3;-;-12;6;-
DAV;18810226;-;-;-;836.7;0;-3.6;-;-10;7;-
DAV;18810227;-;-;-;835.1;1.2;-0.4;-;-6;5;-
DAV;18810228;-;-;-;833.2;0.7;-0.1;-;-4;5;-
DAV;18810301;-;-;-;834.8;4.3;-5.5;-;-11;-1.4;-
DAV;18810302;-;-;-;843.7;0;-10.6;-;-13.5;-4;-
DAV;18810303;-;-;-;846.3;0;-8.6;-;-18;0.5;-
DAV;18810304;-;-;-;838.9;0.5;-1.6;-;-8;2;-
DAV;18810305;-;-;-;837.8;0;1.2;-;-1.5;7;-
DAV;18810306;-;-;-;839.1;0.3;3.2;-;0;9.5;-
DAV;18810307;-;-;-;839.9;5.2;5.1;-;-0.5;12;-
DAV;18810308;-;-;-;841.7;5.7;1.7;-;-2.5;10;-
DAV;18810309;-;-;-;848.2;3;-0.4;-;-2;4;-
DAV;18810310;-;-;-;847.4;25.5;0.6;-;-1;6;-
DAV;18810311;-;-;-;846.8;3.7;1.9;-;-5;7;-
DAV;18810312;-;-;-;842.1;0;2.2;-;-5;15;-
DAV;18810313;-;-;-;840.4;0;0.1;-;-11.5;9;-
DAV;18810314;-;-;-;840.5;0;-1.6;-;-10;9.5;-
DAV;18810315;-;-;-;847.2;0;-1.5;-;-10;8;-
DAV;18810316;-;-;-;850;0;-2.1;-;-11;5.5;-
DAV;18810317;-;-;-;853.4;0;-2.3;-;-10;5;-
DAV;18810318;-;-;-;857.2;0;-1;-;-8.1;5.5;-
DAV;18810319;-;-;-;851.5;0;2.5;-;-4.5;10;-
DAV;18810320;-;-;-;841.2;0;2.8;-;-1;10;-
DAV;18810321;-;-;-;833.6;3.2;2.5;-;-6;7;-
DAV;18810322;-;-;-;833.6;11.7;-6.2;-;-10;-2.7;-
DAV;18810323;-;-;-;842.8;0;-3.3;-;-13;2;-
DAV;18810324;-;-;-;838.6;1.6;1.4;-;-3.5;5;-
DAV;18810325;-;-;-;830.2;0;1.5;-;-2;8;-
DAV;18810326;-;-;-;834.3;0;1.1;-;-7;6.5;-
DAV;18810327;-;-;-;836.1;0;0.3;-;-7;8;-
DAV;18810328;-;-;-;836.7;0;1.1;-;-6;10;-
DAV;18810329;-;-;-;836.3;0;3;-;-2;10.5;-
DAV;18810330;-;-;-;833.2;0.4;3.1;-;-1;10;-
DAV;18810331;-;-;-;835.3;0;3.7;-;0.5;9.5;-
DAV;18810401;-;-;-;835.4;1.5;5.9;-;1.5;11.5;-
DAV;18810402;-;-;-;833.2;2.7;4.8;-;1;12;-
DAV;18810403;-;-;-;832.1;9.8;4.2;-;0;11;-
DAV;18810404;-;-;-;834.8;0;2.5;-;-3;9;-
DAV;18810405;-;-;-;833.9;1.2;5.4;-;-1;12;-
DAV;18810406;-;-;-;833.8;0;5.3;-;-1;13.5;-
DAV;18810407;-;-;-;836.2;1.7;6;-;1;14;-
DAV;18810408;-;-;-;840.8;3.1;3.9;-;0;7;-
DAV;18810409;-;-;-;843.2;0;4.8;-;0;10;-
DAV;18810410;-;-;-;842.7;2.6;4.6;-;0;9;-
DAV;18810411;-;-;-;841.1;5.4;3.3;-;0;5;-
DAV;18810412;-;-;-;842.1;0.3;4.8;-;-2.5;11;-
DAV;18810413;-;-;-;842.3;0;5.2;-;0;13;-
DAV;18810414;-;-;-;843;1;5.1;-;1;10;-
DAV;18810415;-;-;-;843.8;0.8;4.3;-;0;10;-
DAV;18810416;-;-;-;843.3;0.3;5;-;1;9.5;-
DAV;18810417;-;-;-;844.1;0;5.8;-;0;14;-
DAV;18810418;-;-;-;840.2;0;7.4;-;4;13;-
DAV;18810419;-;-;-;830;4.3;5.6;-;-1;12;-
DAV;18810420;-;-;-;826.8;3.5;0.6;-;-2;13;-
DAV;18810421;-;-;-;827.8;1;0.5;-;-3;2;-
DAV;18810422;-;-;-;828.8;6.1;-1.6;-;-5;1;-
DAV;18810423;-;-;-;837.6;0.2;-1.5;-;-7;2;-
DAV;18810424;-;-;-;840.7;0.1;-1.3;-;-3.5;3;-
DAV;18810425;-;-;-;845.9;0;2.2;-;-3;6.5;-
DAV;18810426;-;-;-;840.5;3.7;1.2;-;-3;4.5;-
DAV;18810427;-;-;-;841.8;3.6;-1.5;-;-6;3;-
DAV;18810428;-;-;-;842.7;2.1;-1.7;-;-6;4;-
DAV;18810429;-;-;-;847.3;0.1;-0.9;-;-7;3.5;-
DAV;18810430;-;-;-;846.2;0;3.5;-;-3.5;13;-
DAV;18810501;-;-;-;843.7;0;6.9;-;1.5;15;-
DAV;18810502;-;-;-;841.6;0;7.4;-;4;14.5;-
DAV;18810503;-;-;-;837;6.8;8.4;-;1;15;-
DAV;18810504;-;-;-;842.6;3.9;3.3;-;0;7;-
DAV;18810505;-;-;-;849.3;0;4.8;-;-3;10;-
DAV;18810506;-;-;-;854.7;0;6.3;-;-1.5;15;-
DAV;18810507;-;-;-;856.1;0;8.5;-;1.5;16;-
DAV;18810508;-;-;-;852.9;0.3;9.8;-;-1.5;17;-
DAV;18810509;-;-;-;847.6;1;3.5;-;-5;9;-
DAV;18810510;-;-;-;844.2;0.2;0.6;-;-5;4;-
DAV;18810511;-;-;-;845.3;0;-0.4;-;-4;1.6;-
DAV;18810512;-;-;-;843.5;0.2;-0.8;-;-4;1;-
DAV;18810513;-;-;-;843.4;0.2;2;-;-2.5;6.5;-
DAV;18810514;-;-;-;844.1;0;4.9;-;-3;11;-
DAV;18810515;-;-;-;843.6;0;8.1;-;-0.5;17;-
DAV;18810516;-;-;-;840.8;8.6;7.1;-;2;15;-
DAV;18810517;-;-;-;844.5;0.2;3.8;-;-4;8;-
DAV;18810518;-;-;-;844.5;0;6.7;-;-1;15;-
DAV;18810519;-;-;-;845.1;0;11.4;-;2.5;22;-
DAV;18810520;-;-;-;846.8;0;12.3;-;3;20.5;-
DAV;18810521;-;-;-;848.7;0;11.2;-;3;20;-
DAV;18810522;-;-;-;850.8;0;12.5;-;6;21;-
DAV;18810523;-;-;-;847.4;0;10.3;-;-1;16;-
DAV;18810524;-;-;-;843.7;0.9;9.4;-;3;17;-
DAV;18810525;-;-;-;844.8;0.1;10.3;-;5;16;-
DAV;18810526;-;-;-;840.6;14.2;10.8;-;3.5;18;-
DAV;18810527;-;-;-;839;24.6;8.4;-;3;14;-
DAV;18810528;-;-;-;841.4;6.3;7.2;-;4;9;-
DAV;18810529;-;-;-;844.7;0.4;8.6;-;4;12;-
DAV;18810530;-;-;-;847.3;0;11.2;-;3;17;-
DAV;18810531;-;-;-;848;6;8.4;-;1;15;-
DAV;18810601;-;-;-;846.3;0;9.6;-;1;17;-
DAV;18810602;-;-;-;845.8;0.1;9.6;-;2;18;-
DAV;18810603;-;-;-;848;1.4;11.3;-;5;18;-
DAV;18810604;-;-;-;848.9;0;11.3;-;3.8;19.4;-
DAV;18810605;-;-;-;844.1;0;13;-;2;20.5;-
DAV;18810606;-;-;-;833.8;6.5;9.6;-;-0.5;15;-
DAV;18810607;-;-;-;829.3;9;3.3;-;-1;6;-
DAV;18810608;-;-;-;829;0.7;2.7;-;-1;6;-
DAV;18810609;-;-;-;838.2;0.8;2.1;-;-2;5;-
DAV;18810610;-;-;-;843.6;0.4;1.8;-;-2;5;-
DAV;18810611;-;-;-;844.1;0;3.2;-;-1;8;-
DAV;18810612;-;-;-;845.2;0;5.5;-;-1;10;-
DAV;18810613;-;-;-;846.4;0.3;8.6;-;4;13;-
DAV;18810614;-;-;-;845.8;1.6;8.7;-;3;13;-
DAV;18810615;-;-;-;846.1;1;8.8;-;5;14;-
DAV;18810616;-;-;-;847;0.2;9;-;1.5;14;-
DAV;18810617;-;-;-;847.9;0;12.3;-;4;19;-
