stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Niederschlag (mm);Sonnenscheindauer (min);Maximaltemperatur (¡C);Durchschnittstemperatur (¡C);Tiefsttemperatur (¡C);Relative Luftfeuchtigkeit (%)
STG;19130215;-;-;-;-;0;-;-;-4.8;-6;-
STG;19130216;-;-;-;-;0;-;-;-4.9;-8.1;-
STG;19130217;-;-;-;-;0;-;-;-6.3;-9.4;-
STG;19130218;-;-;-;-;0;-;-;-6.2;-9.6;-
STG;19130219;-;-;-;-;0;-;-;-7.4;-9;-
STG;19130220;-;-;-;-;0;-;-;-4.5;-8.6;-
STG;19130221;-;-;-;-;0;-;-;-3.8;-8;-
STG;19130222;-;-;-;-;0;-;-;-5.2;-7.7;-
STG;19130223;-;-;-;-;0;-;-;-5.1;-9.7;-
STG;19130224;-;-;-;-;0;-;-;-2.8;-9.6;-
STG;19130225;-;-;-;-;0;-;-;-1.1;-5.2;-
STG;19130226;-;-;-;-;0;-;-;0.2;-3.1;-
STG;19130227;-;-;-;-;8.6;-;-;1.8;-1.4;-
STG;19130228;-;-;-;-;4.6;-;-;1.1;0;-
STG;19130301;-;-;-;-;0;-;-;-2.4;-4.3;-
STG;19130302;-;-;-;-;0;-;-;1.4;-6.3;-
STG;19130303;-;-;-;-;0;-;-;2.1;-2.6;-
STG;19130304;-;-;-;-;0;-;-;4.6;2.2;-
STG;19130305;-;-;-;-;0;-;-;4.2;0;-
STG;19130306;-;-;-;-;0;-;-;4.9;0;-
STG;19130307;-;-;-;-;0;-;-;9.2;3.7;-
STG;19130308;-;-;-;-;18;-;-;3.5;-0.7;-
STG;19130309;-;-;-;-;0.1;-;-;-2.2;-4.2;-
STG;19130310;-;-;-;-;0;-;-;1.2;-7;-
STG;19130311;-;-;-;-;0;-;-;6.1;-1;-
STG;19130312;-;-;-;-;0;-;-;4.6;1.4;-
STG;19130313;-;-;-;-;0;-;-;7.9;0.6;-
STG;19130314;-;-;-;-;0;-;-;8.3;2;-
STG;19130315;-;-;-;-;0;-;-;7.7;5.1;-
STG;19130316;-;-;-;-;0;-;-;6.9;-0.3;-
STG;19130317;-;-;-;-;9.4;-;-;8.3;1.2;-
STG;19130318;-;-;-;-;4.5;-;-;-1.8;-4.8;-
STG;19130319;-;-;-;-;0;-;-;3.4;-7;-
STG;19130320;-;-;-;-;3;-;-;9.4;5.6;-
STG;19130321;-;-;-;-;13.4;-;-;7.7;6.7;-
STG;19130322;-;-;-;-;0;-;-;12.8;4.4;-
STG;19130323;-;-;-;-;19.7;-;-;5.2;4;-
STG;19130324;-;-;-;-;13.2;-;-;1.1;0.4;-
STG;19130325;-;-;-;-;0;-;-;2.8;0.1;-
STG;19130326;-;-;-;-;1.5;-;-;6.8;1.4;-
STG;19130327;-;-;-;-;0.2;-;-;5;2.4;-
STG;19130328;-;-;-;-;0;-;-;9;-0.2;-
STG;19130329;-;-;-;-;0;-;-;14;5;-
STG;19130330;-;-;-;-;0;-;-;17.4;11.4;-
STG;19130331;-;-;-;-;0.3;-;-;13.8;9;-
STG;19130401;-;-;-;-;16;-;-;4.4;2.9;-
STG;19130402;-;-;-;-;9.7;-;-;1.5;0.8;-
STG;19130403;-;-;-;-;0;-;-;3.6;-1;-
STG;19130404;-;-;-;-;0;-;-;10.4;1;-
STG;19130405;-;-;-;-;0;-;-;9.6;7.5;-
STG;19130406;-;-;-;-;3.5;-;-;6.6;0.6;-
STG;19130407;-;-;-;-;0;-;-;7.4;4.8;-
STG;19130408;-;-;-;-;1.1;-;-;2.5;1.6;-
STG;19130409;-;-;-;-;1.5;-;-;0.8;0;-
STG;19130410;-;-;-;-;7.7;-;-;2;0.2;-
STG;19130411;-;-;-;-;7.6;-;-;0.8;-0.6;-
STG;19130412;-;-;-;-;16.4;-;-;1.1;-5;-
STG;19130413;-;-;-;-;1.6;-;-;-5.1;-8.5;-
STG;19130414;-;-;-;-;0;-;-;-2.9;-8.8;-
STG;19130415;-;-;-;-;0;-;-;-1.9;-8.4;-
STG;19130416;-;-;-;-;0;-;-;5.6;-5.5;-
STG;19130417;-;-;-;-;10.4;-;-;7;4.7;-
STG;19130418;-;-;-;-;1.8;-;-;5.2;1.6;-
STG;19130419;-;-;-;-;4.5;-;-;7.9;3;-
STG;19130420;-;-;-;-;15.4;-;-;7.2;6.2;-
STG;19130421;-;-;-;-;0;-;-;8.1;1;-
STG;19130422;-;-;-;-;0;-;-;9.1;3.5;-
STG;19130423;-;-;-;-;0;-;-;9.6;3.1;-
STG;19130424;-;-;-;-;0;-;-;10.9;5.6;-
STG;19130425;-;-;-;-;0;-;-;10.9;7.4;-
STG;19130426;-;-;-;-;0;-;-;11.5;8.8;-
STG;19130427;-;-;-;-;4.1;-;-;14;6.6;-
STG;19130428;-;-;-;-;0;-;-;11.8;8.9;-
STG;19130429;-;-;-;-;0;-;-;14.4;8.9;-
STG;19130430;-;-;-;-;0;-;-;16.3;9.7;-
STG;19130501;-;-;-;-;0.9;-;-;10.3;4.9;-
STG;19130502;-;-;-;-;3;-;-;5.7;3.5;-
STG;19130503;-;-;-;-;0;-;-;6.9;2.2;-
STG;19130504;-;-;-;-;7.2;-;-;7.4;4.2;-
STG;19130505;-;-;-;-;2.3;-;-;4.8;3;-
STG;19130506;-;-;-;-;3;-;-;4.9;2.3;-
STG;19130507;-;-;-;-;1.9;-;-;7.5;4.2;-
STG;19130508;-;-;-;-;0;-;-;9.7;-0.5;-
STG;19130509;-;-;-;-;0;-;-;11.3;4.2;-
STG;19130510;-;-;-;-;13.2;-;-;11.2;6.2;-
STG;19130511;-;-;-;-;4;-;-;5.9;4;-
STG;19130512;-;-;-;-;0;-;-;8.4;5.1;-
STG;19130513;-;-;-;-;0;-;-;9.5;3;-
STG;19130514;-;-;-;-;0;-;-;13;4.1;-
STG;19130515;-;-;-;-;0;-;-;14.2;8.8;-
STG;19130516;-;-;-;-;0.2;-;-;17.8;10.7;-
STG;19130517;-;-;-;-;4;-;-;11.5;9.3;-
STG;19130518;-;-;-;-;9.6;-;-;10.7;8.5;-
STG;19130519;-;-;-;-;4.1;-;-;5.6;3.5;-
STG;19130520;-;-;-;-;0.5;-;-;4.9;2.5;-
STG;19130521;-;-;-;-;0;-;-;8.8;0.6;-
STG;19130522;-;-;-;-;3.3;-;-;11.3;3.5;-
STG;19130523;-;-;-;-;8.9;-;-;10.4;6.9;-
STG;19130524;-;-;-;-;1.6;-;-;10.9;0.3;-
STG;19130525;-;-;-;-;0;-;-;14.4;7;-
STG;19130526;-;-;-;-;0;-;-;16.3;7.5;-
STG;19130527;-;-;-;-;4;-;-;18.8;12.9;-
STG;19130528;-;-;-;-;3.1;-;-;14.9;12.3;-
STG;19130529;-;-;-;-;0;-;-;18;9.6;-
STG;19130530;-;-;-;-;6;-;-;20;14.4;-
STG;19130531;-;-;-;-;0;-;-;18;12.9;-
STG;19130601;-;-;-;-;0;-;-;18.2;9.7;-
STG;19130602;-;-;-;-;0;-;-;18;12.4;-
STG;19130603;-;-;-;-;0;-;-;18.9;13;-
STG;19130604;-;-;-;-;1.3;-;-;17.1;12.6;-
STG;19130605;-;-;-;-;14;-;-;16.4;9.8;-
STG;19130606;-;-;-;-;13.1;-;-;9.6;8.3;-
STG;19130607;-;-;-;-;0;-;-;10.1;6.9;-
STG;19130608;-;-;-;-;0;-;-;14;4.5;-
STG;19130609;-;-;-;-;0.7;-;-;14.1;12;-
STG;19130610;-;-;-;-;0;-;-;16.6;11.3;-
STG;19130611;-;-;-;-;0;-;-;15.3;12.8;-
STG;19130612;-;-;-;-;13.8;-;-;12.2;9;-
STG;19130613;-;-;-;-;0;-;-;13.1;8;-
STG;19130614;-;-;-;-;0;-;-;12.4;9.3;-
STG;19130615;-;-;-;-;0;-;-;13.5;5.4;-
STG;19130616;-;-;-;-;0;-;-;15.5;7.5;-
STG;19130617;-;-;-;-;0;-;-;17.7;9.4;-
STG;19130618;-;-;-;-;1;-;-;19.6;11.7;-
STG;19130619;-;-;-;-;16.1;-;-;16.8;13.2;-
STG;19130620;-;-;-;-;24.7;-;-;12.1;11.5;-
STG;19130621;-;-;-;-;4.4;-;-;10.3;7.5;-
STG;19130622;-;-;-;-;5.6;-;-;9.7;7.9;-
STG;19130623;-;-;-;-;0;-;-;12.3;8.4;-
STG;19130624;-;-;-;-;7.3;-;-;15.2;8.2;-
STG;19130625;-;-;-;-;11.9;-;-;9.4;7.6;-
STG;19130626;-;-;-;-;1.6;-;-;9.8;7.4;-
STG;19130627;-;-;-;-;30.3;-;-;9.8;8.8;-
STG;19130628;-;-;-;-;3.7;-;-;8.7;7.3;-
STG;19130629;-;-;-;-;5.1;-;-;11;7.1;-
STG;19130630;-;-;-;-;0;-;-;10.9;7.8;-
STG;19130701;-;-;-;-;0;-;-;12.4;5.6;-
STG;19130702;-;-;-;-;0.1;-;-;12.1;6.9;-
STG;19130703;-;-;-;-;0;-;-;12.1;9.6;-
STG;19130704;-;-;-;-;6.3;-;-;12.7;8.4;-
STG;19130705;-;-;-;-;8.1;-;-;14.5;10.3;-
STG;19130706;-;-;-;-;10.6;-;-;12.8;11.6;-
STG;19130707;-;-;-;-;4.6;-;-;11.6;10.1;-
STG;19130708;-;-;-;-;40.5;-;-;10.6;8.4;-
STG;19130709;-;-;-;-;0.1;-;-;8.4;6.4;-
STG;19130710;-;-;-;-;1.1;-;-;10.9;4.2;-
STG;19130711;-;-;-;-;10;-;-;11.1;8;-
STG;19130712;-;-;-;-;0.3;-;-;11.6;9.4;-
STG;19130713;-;-;-;-;0;-;-;15.5;7.3;-
STG;19130714;-;-;-;-;4.1;-;-;20.5;11;-
STG;19130715;-;-;-;-;15;-;-;12.8;11.3;-
STG;19130716;-;-;-;-;0.8;-;-;11.6;9;-
STG;19130717;-;-;-;-;2.5;-;-;12;10.4;-
STG;19130718;-;-;-;-;13;-;-;13.9;11.7;-
STG;19130719;-;-;-;-;22.4;-;-;14.5;11.5;-
STG;19130720;-;-;-;-;13.6;-;-;12.7;11;-
STG;19130721;-;-;-;-;0;-;-;12.4;7.2;-
STG;19130722;-;-;-;-;13.5;-;-;13.2;11;-
STG;19130723;-;-;-;-;11.2;-;-;9.9;8.5;-
STG;19130724;-;-;-;-;6.5;-;-;10.6;8.5;-
STG;19130725;-;-;-;-;0;-;-;12.4;9.5;-
STG;19130726;-;-;-;-;0;-;-;15.4;7.5;-
STG;19130727;-;-;-;-;0;-;-;15.3;11.5;-
STG;19130728;-;-;-;-;0;-;-;16.5;10.2;-
STG;19130729;-;-;-;-;0;-;-;17.7;11.4;-
STG;19130730;-;-;-;-;0;-;-;15.3;11.3;-
STG;19130731;-;-;-;-;0;-;-;14.6;9.8;-
STG;19130801;-;-;-;-;0;-;-;11.4;8;-
STG;19130802;-;-;-;-;0;-;-;15.6;7.6;-
STG;19130803;-;-;-;-;0;-;-;16;9.8;-
STG;19130804;-;-;-;-;0;-;-;17.2;10.5;-
STG;19130805;-;-;-;-;4.8;-;-;18.9;14;-
STG;19130806;-;-;-;-;27.1;-;-;12.5;11.2;-
STG;19130807;-;-;-;-;3.2;-;-;10.6;9.2;-
STG;19130808;-;-;-;-;1.9;-;-;11.3;7;-
STG;19130809;-;-;-;-;5.3;-;-;11.2;9.5;-
STG;19130810;-;-;-;-;5.1;-;-;10.5;8.6;-
STG;19130811;-;-;-;-;1.4;-;-;13.8;7.1;-
STG;19130812;-;-;-;-;14.4;-;-;14.4;12;-
STG;19130813;-;-;-;-;4;-;-;11.8;11;-
STG;19130814;-;-;-;-;6.2;-;-;10.4;7.6;-
STG;19130815;-;-;-;-;9.3;-;-;10.6;9.8;-
STG;19130816;-;-;-;-;0;-;-;11.5;6.3;-
STG;19130817;-;-;-;-;0;-;-;12.8;6;-
STG;19130818;-;-;-;-;0.2;-;-;14.7;7.2;-
STG;19130819;-;-;-;-;33.7;-;-;16.8;11.2;-
STG;19130820;-;-;-;-;20.2;-;-;15;11.8;-
STG;19130821;-;-;-;-;0;-;-;13.9;11.2;-
STG;19130822;-;-;-;-;0;-;-;12.9;8.7;-
STG;19130823;-;-;-;-;0;-;-;17.5;8.2;-
STG;19130824;-;-;-;-;5.6;-;-;18.1;12.5;-
STG;19130825;-;-;-;-;0;-;-;14.9;12.3;-
STG;19130826;-;-;-;-;0;-;-;14;9;-
STG;19130827;-;-;-;-;0;-;-;15;9.1;-
STG;19130828;-;-;-;-;0;-;-;15.8;9.8;-
STG;19130829;-;-;-;-;6.9;-;-;17.8;11.8;-
STG;19130830;-;-;-;-;19.3;-;-;15.1;13.2;-
STG;19130831;-;-;-;-;0.1;-;-;16.2;12.9;-
STG;19130901;-;-;-;-;0;-;-;16.7;11.6;-
STG;19130902;-;-;-;-;0;-;-;16.5;10.8;-
STG;19130903;-;-;-;-;0;-;-;16.7;11.3;-
STG;19130904;-;-;-;-;9;-;-;17.5;12.2;-
STG;19130905;-;-;-;-;9.5;-;-;15.2;13.9;-
STG;19130906;-;-;-;-;0;-;-;14.9;12.9;-
STG;19130907;-;-;-;-;0;-;-;14.1;10.4;-
STG;19130908;-;-;-;-;0;-;-;13.5;11.1;-
STG;19130909;-;-;-;-;11.3;-;-;15.2;10.8;-
STG;19130910;-;-;-;-;29.7;-;-;9.5;7.8;-
STG;19130911;-;-;-;-;0;-;-;8.2;3.8;-
STG;19130912;-;-;-;-;0;-;-;9.9;3.7;-
STG;19130913;-;-;-;-;1.3;-;-;12.1;7.7;-
STG;19130914;-;-;-;-;0.3;-;-;13.2;8.9;-
STG;19130915;-;-;-;-;19.2;-;-;9.3;7.5;-
STG;19130916;-;-;-;-;0.1;-;-;11.4;5.5;-
STG;19130917;-;-;-;-;9.4;-;-;10.7;9.6;-
STG;19130918;-;-;-;-;2.9;-;-;10.2;7.1;-
STG;19130919;-;-;-;-;22.7;-;-;11;7.2;-
STG;19130920;-;-;-;-;6.1;-;-;10.4;7.5;-
STG;19130921;-;-;-;-;3.8;-;-;9.8;7.4;-
STG;19130922;-;-;-;-;0;-;-;8.8;7.5;-
STG;19130923;-;-;-;-;0.4;-;-;9.6;6.4;-
STG;19130924;-;-;-;-;0;-;-;9.7;5.5;-
STG;19130925;-;-;-;-;0.5;-;-;9.2;5.1;-
STG;19130926;-;-;-;-;0.6;-;-;7.8;6.6;-
STG;19130927;-;-;-;-;0.3;-;-;7;5.6;-
STG;19130928;-;-;-;-;0.2;-;-;8.5;6.7;-
STG;19130929;-;-;-;-;0.2;-;-;8.8;4;-
STG;19130930;-;-;-;-;0;-;-;10;5.8;-
STG;19131001;-;-;-;-;0;-;-;10.9;7.5;-
STG;19131002;-;-;-;-;0;-;-;11.6;7.5;-
STG;19131003;-;-;-;-;0;-;-;11.8;9;-
STG;19131004;-;-;-;-;5;-;-;11.3;6.7;-
STG;19131005;-;-;-;-;10.7;-;-;11.5;9.8;-
STG;19131006;-;-;-;-;0.8;-;-;10.6;7.7;-
STG;19131007;-;-;-;-;0;-;-;13.8;6;-
STG;19131008;-;-;-;-;19.2;-;-;12.9;7.7;-
STG;19131009;-;-;-;-;0;-;-;10.1;7.4;-
STG;19131010;-;-;-;-;0.2;-;-;8;6.5;-
STG;19131011;-;-;-;-;0.5;-;-;8.9;5;-
STG;19131012;-;-;-;-;0.1;-;-;8.5;6;-
STG;19131013;-;-;-;-;0;-;-;7.8;6;-
STG;19131014;-;-;-;-;0;-;-;3;0.5;-
STG;19131015;-;-;-;-;0;-;-;5.1;-1;-
STG;19131016;-;-;-;-;0;-;-;6.9;2.5;-
STG;19131017;-;-;-;-;0;-;-;6.7;5.6;-
STG;19131018;-;-;-;-;0;-;-;7.5;3;-
STG;19131019;-;-;-;-;0;-;-;6.2;1.9;-
STG;19131020;-;-;-;-;0;-;-;5.6;2.3;-
STG;19131021;-;-;-;-;0;-;-;5.7;2;-
STG;19131022;-;-;-;-;0;-;-;10;4;-
STG;19131023;-;-;-;-;0;-;-;7.8;4.5;-
STG;19131024;-;-;-;-;0.1;-;-;10.8;6.9;-
STG;19131025;-;-;-;-;0;-;-;10.4;6.4;-
STG;19131026;-;-;-;-;0;-;-;13.8;8;-
STG;19131027;-;-;-;-;0;-;-;11.2;7;-
STG;19131028;-;-;-;-;0;-;-;18.4;9;-
STG;19131029;-;-;-;-;0;-;-;17.3;16.1;-
STG;19131030;-;-;-;-;0;-;-;9.6;8.2;-
STG;19131031;-;-;-;-;0;-;-;8.3;5.9;-
STG;19131101;-;-;-;-;0.9;-;-;9.3;4.6;-
STG;19131102;-;-;-;-;0;-;-;10.2;8.6;-
STG;19131103;-;-;-;-;0;-;-;10.6;7;-
STG;19131104;-;-;-;-;4.1;-;-;10.5;8.9;-
STG;19131105;-;-;-;-;13.4;-;-;10.1;8.5;-
STG;19131106;-;-;-;-;5.1;-;-;4.8;3.5;-
STG;19131107;-;-;-;-;5.5;-;-;4.2;1.7;-
STG;19131108;-;-;-;-;1.1;-;-;5.2;2;-
STG;19131109;-;-;-;-;0.6;-;-;8.3;4.6;-
STG;19131110;-;-;-;-;0;-;-;6.7;5.1;-
STG;19131111;-;-;-;-;0;-;-;7.8;2.4;-
STG;19131112;-;-;-;-;13.1;-;-;8.9;5.5;-
STG;19131113;-;-;-;-;8.6;-;-;6.4;6;-
STG;19131114;-;-;-;-;2;-;-;7.2;3.2;-
STG;19131115;-;-;-;-;4.8;-;-;4.6;3.8;-
STG;19131116;-;-;-;-;26.5;-;-;5.3;2.6;-
STG;19131117;-;-;-;-;10.3;-;-;6.9;4.5;-
STG;19131118;-;-;-;-;0.8;-;-;8.8;6.8;-
STG;19131119;-;-;-;-;4.2;-;-;6;4.1;-
STG;19131120;-;-;-;-;0;-;-;1.9;-0.8;-
STG;19131121;-;-;-;-;0;-;-;3.2;-1.5;-
STG;19131122;-;-;-;-;0;-;-;4.3;1.8;-
STG;19131123;-;-;-;-;0;-;-;3.3;0.6;-
STG;19131124;-;-;-;-;10.7;-;-;3.9;3;-
STG;19131125;-;-;-;-;0.6;-;-;2.3;1.9;-
STG;19131126;-;-;-;-;0;-;-;1.1;-1;-
STG;19131127;-;-;-;-;21.7;-;-;2.7;-1.2;-
STG;19131128;-;-;-;-;8.1;-;-;5;2;-
STG;19131129;-;-;-;-;0;-;-;5.9;4.3;-
STG;19131130;-;-;-;-;0;-;-;4;0.3;-
STG;19131201;-;-;-;-;0;-;-;6.7;-0.1;-
STG;19131202;-;-;-;-;0.6;-;-;5.5;4;-
STG;19131203;-;-;-;-;0;-;-;3.4;0.3;-
STG;19131204;-;-;-;-;3;-;-;4.1;-0.5;-
STG;19131205;-;-;-;-;13.2;-;-;0.9;0.4;-
STG;19131206;-;-;-;-;23.3;-;-;0.9;0;-
STG;19131207;-;-;-;-;1.3;-;-;-1.3;-2.7;-
STG;19131208;-;-;-;-;0;-;-;-4.6;-6.8;-
STG;19131209;-;-;-;-;0.6;-;-;2.4;-6.3;-
STG;19131210;-;-;-;-;13;-;-;2.5;0.3;-
STG;19131211;-;-;-;-;3.3;-;-;2.7;1.3;-
STG;19131212;-;-;-;-;0;-;-;2.9;1.7;-
STG;19131213;-;-;-;-;2.4;-;-;2.6;0.9;-
STG;19131214;-;-;-;-;1.9;-;-;1.5;1;-
STG;19131215;-;-;-;-;2.4;-;-;1.5;-0.1;-
STG;19131216;-;-;-;-;3;-;-;3.2;0.6;-
STG;19131217;-;-;-;-;6.9;-;-;0.6;0.2;-
STG;19131218;-;-;-;-;0.9;-;-;-0.4;-0.8;-
STG;19131219;-;-;-;-;0;-;-;-4.1;-4.5;-
STG;19131220;-;-;-;-;0;-;-;-6;-7;-
STG;19131221;-;-;-;-;0;-;-;-5.8;-7.2;-
STG;19131222;-;-;-;-;0;-;-;-4.7;-6.2;-
STG;19131223;-;-;-;-;0;-;-;-3.1;-8.7;-
STG;19131224;-;-;-;-;6.1;-;-;1.3;-4.4;-
STG;19131225;-;-;-;-;0;-;-;-3.3;-5;-
STG;19131226;-;-;-;-;0;-;-;-0.8;-5.2;-
STG;19131227;-;-;-;-;0;-;-;7.1;-3.2;-
STG;19131228;-;-;-;-;5.4;-;-;2.3;0.8;-
STG;19131229;-;-;-;-;4.1;-;-;-2.3;-3.7;-
STG;19131230;-;-;-;-;14.3;-;-;-4.5;-5.4;-
STG;19131231;-;-;-;-;3.5;-;-;-6.3;-7.6;-
STG;19140101;-;-;-;-;0;-;-;-7.8;-8.5;-
STG;19140102;-;-;-;-;2;-;-;-8.4;-13.3;-
STG;19140103;-;-;-;-;1;-;-;-4.6;-8.2;-
STG;19140104;-;-;-;-;0;-;-;-1.5;-7.7;-
STG;19140105;-;-;-;-;0;-;-;-0.3;-2.6;-
STG;19140106;-;-;-;-;7.4;-;-;-0.5;-2.1;-
STG;19140107;-;-;-;-;3.1;-;-;-4.6;-6.1;-
STG;19140108;-;-;-;-;3.1;-;-;-2.9;-6.1;-
STG;19140109;-;-;-;-;96.1;-;-;2.3;-6.5;-
STG;19140110;-;-;-;-;55.2;-;-;3.1;1.2;-
STG;19140111;-;-;-;-;23.5;-;-;-5.8;-7.4;-
STG;19140112;-;-;-;-;0.7;-;-;-9.4;-10.4;-
STG;19140113;-;-;-;-;0.4;-;-;-10.9;-11.2;-
STG;19140114;-;-;-;-;0.2;-;-;-11.2;-12.4;-
STG;19140115;-;-;-;-;0;-;-;-8.5;-11;-
STG;19140116;-;-;-;-;0;-;-;-8.4;-12.5;-
STG;19140117;-;-;-;-;0;-;-;-9.6;-9.6;-
STG;19140118;-;-;-;-;0;-;-;-7.4;-10;-
STG;19140119;-;-;-;-;0;-;-;-7.5;-7.8;-
STG;19140120;-;-;-;-;5.5;-;-;-7.1;-8.7;-
STG;19140121;-;-;-;-;0.1;-;-;-6.2;-7.5;-
STG;19140122;-;-;-;-;0;-;-;-7;-8.2;-
STG;19140123;-;-;-;-;0;-;-;-7.9;-8.4;-
STG;19140124;-;-;-;-;0;-;-;-8.2;-10;-
STG;19140125;-;-;-;-;0;-;-;-8.4;-12.5;-
STG;19140126;-;-;-;-;0;-;-;-4.5;-12.1;-
STG;19140127;-;-;-;-;2.5;-;-;0.1;-3.5;-
STG;19140128;-;-;-;-;0;-;-;-4.3;-6.7;-
STG;19140129;-;-;-;-;0;-;-;-7.5;-10.5;-
STG;19140130;-;-;-;-;0;-;-;-5.2;-11.8;-
STG;19140131;-;-;-;-;0;-;-;-1.4;-8.9;-
STG;19140201;-;-;-;-;0;-;-;-1.3;-4.6;-
STG;19140202;-;-;-;-;0;-;-;-2.2;-5.6;-
STG;19140203;-;-;-;-;0;-;-;-0.7;-4.7;-
STG;19140204;-;-;-;-;0;-;-;-2.2;-6.5;-
STG;19140205;-;-;-;-;0;-;-;-2;-6.5;-
STG;19140206;-;-;-;-;0;-;-;-1.9;-6.3;-
STG;19140207;-;-;-;-;0;-;-;0.5;-4;-
STG;19140208;-;-;-;-;0;-;-;1.9;-2;-
STG;19140209;-;-;-;-;0;-;-;1.2;-2.2;-
STG;19140210;-;-;-;-;0;-;-;2.4;-2;-
STG;19140211;-;-;-;-;0;-;-;2.4;-1.7;-
STG;19140212;-;-;-;-;0;-;-;3.8;-1;-
STG;19140213;-;-;-;-;0.1;-;-;2.4;1.2;-
STG;19140214;-;-;-;-;7.6;-;-;3.6;-2.4;-
STG;19140215;-;-;-;-;0;-;-;7.7;4.1;-
STG;19140216;-;-;-;-;0;-;-;7.2;4;-
STG;19140217;-;-;-;-;0.2;-;-;7.6;5.3;-
STG;19140218;-;-;-;-;5.8;-;-;6.5;3.3;-
STG;19140219;-;-;-;-;2.5;-;-;2;-0.6;-
STG;19140220;-;-;-;-;0;-;-;4;1.8;-
STG;19140221;-;-;-;-;0;-;-;5.7;1.1;-
STG;19140222;-;-;-;-;8.1;-;-;12.2;1.1;-
STG;19140223;-;-;-;-;6.8;-;-;1.2;0.4;-
STG;19140224;-;-;-;-;0;-;-;-0.3;-3.1;-
STG;19140225;-;-;-;-;1.3;-;-;0.4;-0.5;-
STG;19140226;-;-;-;-;3;-;-;0.4;0.1;-
STG;19140227;-;-;-;-;0.1;-;-;0.5;0;-
STG;19140228;-;-;-;-;0;-;-;2.3;0.1;-
STG;19140301;-;-;-;-;0;-;-;2;0.8;-
STG;19140302;-;-;-;-;16.4;-;-;1.5;0;-
STG;19140303;-;-;-;-;0.7;-;-;-1.5;-3.5;-
STG;19140304;-;-;-;-;9.5;-;-;1.4;-5.2;-
STG;19140305;-;-;-;-;1.2;-;-;6.3;1.1;-
STG;19140306;-;-;-;-;12.2;-;-;7.4;6.6;-
STG;19140307;-;-;-;-;7;-;-;8.3;7;-
STG;19140308;-;-;-;-;0.9;-;-;7.9;6.6;-
STG;19140309;-;-;-;-;0;-;-;10.2;4.3;-
STG;19140310;-;-;-;-;14.5;-;-;5.9;0.6;-
STG;19140311;-;-;-;-;0;-;-;0.1;-1.4;-
STG;19140312;-;-;-;-;12.4;-;-;3.5;-2;-
STG;19140313;-;-;-;-;3.2;-;-;8.1;3;-
STG;19140314;-;-;-;-;9.7;-;-;7.6;4.3;-
STG;19140315;-;-;-;-;0;-;-;5.7;2.8;-
STG;19140316;-;-;-;-;11.8;-;-;5.1;2.5;-
STG;19140317;-;-;-;-;2.6;-;-;-0.4;-1;-
STG;19140318;-;-;-;-;3.5;-;-;2.2;-3.6;-
STG;19140319;-;-;-;-;2.6;-;-;1.8;0;-
STG;19140320;-;-;-;-;3.8;-;-;5.1;1.5;-
STG;19140321;-;-;-;-;0.1;-;-;2.1;1.3;-
STG;19140322;-;-;-;-;0.2;-;-;4.1;0.4;-
STG;19140323;-;-;-;-;2.8;-;-;1.8;0.3;-
STG;19140324;-;-;-;-;5.3;-;-;2.3;-2.5;-
STG;19140325;-;-;-;-;12.1;-;-;3.9;0.9;-
STG;19140326;-;-;-;-;4.3;-;-;3.2;0.8;-
STG;19140327;-;-;-;-;7;-;-;1.6;0.8;-
STG;19140328;-;-;-;-;0.9;-;-;0.6;-1.1;-
STG;19140329;-;-;-;-;0;-;-;1.1;-4.5;-
STG;19140330;-;-;-;-;0;-;-;6.2;-1.7;-
STG;19140331;-;-;-;-;0;-;-;7.6;1.7;-
STG;19140401;-;-;-;-;0;-;-;11.3;3.4;-
STG;19140402;-;-;-;-;0;-;-;10.7;6.1;-
STG;19140403;-;-;-;-;13.6;-;-;11.1;7.9;-
STG;19140404;-;-;-;-;12.7;-;-;6;3.4;-
STG;19140405;-;-;-;-;0.4;-;-;6.2;3.1;-
STG;19140406;-;-;-;-;7.5;-;-;7.7;5.8;-
STG;19140407;-;-;-;-;15.9;-;-;8.4;5;-
STG;19140408;-;-;-;-;1.9;-;-;6;2.7;-
STG;19140409;-;-;-;-;0.2;-;-;4.8;1.6;-
STG;19140410;-;-;-;-;0;-;-;8;0.2;-
STG;19140411;-;-;-;-;0;-;-;10.9;4;-
STG;19140412;-;-;-;-;0;-;-;11.9;5.8;-
STG;19140413;-;-;-;-;0;-;-;13.7;9.2;-
STG;19140414;-;-;-;-;11.8;-;-;12.6;9.6;-
STG;19140415;-;-;-;-;0.2;-;-;3;1.5;-
STG;19140416;-;-;-;-;0;-;-;4.1;-2;-
STG;19140417;-;-;-;-;0;-;-;4.2;-2;-
STG;19140418;-;-;-;-;0;-;-;4.8;-2.2;-
STG;19140419;-;-;-;-;0;-;-;7;-0.5;-
STG;19140420;-;-;-;-;0;-;-;9.1;1;-
STG;19140421;-;-;-;-;0;-;-;10;4.7;-
STG;19140422;-;-;-;-;0;-;-;13.4;4.8;-
STG;19140423;-;-;-;-;9.2;-;-;11.2;8.4;-
STG;19140424;-;-;-;-;0;-;-;12.3;8;-
STG;19140425;-;-;-;-;4;-;-;7.2;5.6;-
